AUFO_Start_Date;AUFO_Start_Second;AUFO_End_Second;AUFO_GRP_Forecast
20100707;82800;86399;0,155165
20100708;0;3599;0,15715
20100708;3600;14399;1E-06
20100708;14400;17999;0,003998
20100708;18000;21599;0,039179
20100708;21600;25199;0,097725
20100708;25200;28799;0,058227
20100708;28800;32399;0,036969
20100708;32400;35999;0,04989
20100708;36000;39599;0,042332
20100708;39600;43199;0,035006
20100708;43200;46799;0,031859
20100708;46800;50399;0,019164
20100708;50400;53999;0,024294
20100708;54000;57599;0,054852
20100708;57600;61199;0,068779
20100708;61200;64799;0,122273
20100708;64800;68399;0,468431
20100708;68400;71999;1,158006
20100708;72000;75599;1,735597
20100708;75600;79199;1,122611
20100708;79200;82799;0,343584
20100708;82800;86399;0,277542
20100709;0;3599;0,15925
20100709;3600;14399;1E-06
20100709;14400;17999;0,041345
20100709;18000;21599;0,08151
20100709;21600;25199;0,042903
20100709;25200;28799;0,1084
20100709;28800;32399;0,043646
20100709;32400;35999;0,006648
20100709;36000;39599;0,007689
20100709;39600;43199;0,022303
20100709;43200;46799;0,04071
20100709;46800;50399;0,013931
20110705;61200;64799;0,044873
20110705;64800;68399;0,188022
20110705;68400;71999;0,504184
20110705;72000;75599;0,130095
20110705;75600;79199;0,258913
20110705;79200;82799;0,179258
20110705;82800;86399;0,151543
20110706;0;3599;0,030962
20110706;3600;14399;1E-06
20110706;14400;17999;0,030962
20110706;18000;21599;0,029443
20110706;21600;25199;0,04443
20110706;25200;28799;0,045896
20110706;28800;32399;0,051625
20110706;32400;35999;0,0685
20110706;36000;39599;0,043701
20110706;39600;43199;0,02686
20110706;43200;46799;0,026633
20110706;46800;50399;0,021346
20110706;50400;53999;1E-06
20110706;54000;57599;0,018582
20110706;57600;61199;0,006059
20110706;61200;64799;0,022562
20110706;64800;68399;0,160162
20110706;68400;71999;0,834628
20110706;72000;75599;0,825418
20110706;75600;79199;0,485069
20110706;79200;82799;0,257615
20110706;82800;86399;0,261021
20110707;0;3599;0,046227
20110707;3600;14399;1E-06
20110707;14400;17999;0,046227
20110707;18000;21599;0,032923
20110707;21600;25199;0,053078
20110707;25200;28799;0,078337
20110707;28800;32399;0,060236
20110707;32400;35999;0,016725
20110707;36000;39599;0,049197
20110707;39600;43199;0,064956
20110707;43200;46799;0,045696
20110707;46800;50399;0,05643
20110707;50400;53999;0,063586
20110707;54000;57599;0,038508
20110707;57600;61199;0,005857
20110707;61200;64799;0,044089
20110707;64800;68399;0,211752
20110707;68400;71999;1,12172
20110707;72000;75599;1,504301
20110707;75600;79199;1,289704
20110707;79200;82799;0,539282
20110707;82800;86399;0,39081
20110708;0;3599;0,01319
20110708;3600;14399;1E-06
20110708;14400;17999;0,01319
20110708;18000;21599;0,025976
20110708;21600;25199;0,036584
20110708;25200;28799;0,027524
20110708;28800;32399;0,012159
20110708;32400;35999;0,020922
20110708;36000;39599;0,037186
20110708;39600;43199;0,020118
20110708;43200;46799;0,066123
20110708;46800;50399;0,026061
20110708;50400;53999;0,017466
20110708;54000;57599;0,057904
20110708;57600;61199;0,007408
20110708;61200;64799;0,021706
20110708;64800;68399;0,036176
20110708;68400;71999;0,069823
20110708;72000;75599;0,138858
20110708;75600;79199;0,109366
20110708;79200;82799;0,073816
20110708;82800;86399;0,053591
20110709;0;3599;0,004765
20110709;3600;14399;1E-06
20110709;14400;17999;0,004765
20110709;18000;21599;0,016217
20110709;21600;25199;0,063314
20110709;25200;28799;0,025847
20110709;28800;32399;0,070699
20110709;32400;35999;0,034608
20110709;36000;39599;0,102034
20110709;39600;43199;0,026781
20110709;43200;46799;0,043012
20110709;46800;50399;0,073837
20110709;50400;53999;0,062228
20110709;54000;57599;0,021791
20110709;57600;61199;0,017271
20110709;61200;64799;0,010868
20110709;64800;68399;0,040265
20110709;68400;71999;0,151526
20110709;72000;75599;0,317803
20110709;75600;79199;0,315089
20110709;79200;82799;0,145596
20110709;82800;86399;0,176698
20110710;0;3599;0,01106
20110710;3600;14399;1E-06
20110710;14400;17999;0,01106
20110710;18000;21599;0,012954
20110710;21600;25199;0,06645
20110710;25200;28799;0,177361
20110710;28800;32399;0,153571
20110710;32400;35999;0,032597
20110710;36000;39599;0,118721
20110710;39600;43199;0,079018
20110710;43200;46799;0,041004
20110710;46800;50399;0,030284
20110710;50400;53999;0,009563
20110710;54000;57599;0,025323
20110710;57600;61199;0,063666
20110710;61200;64799;0,018138
20110710;64800;68399;0,151902
20110710;68400;71999;0,103372
20110710;72000;75599;0,180069
20110710;75600;79199;0,195476
20110710;79200;82799;0,104765
20110710;82800;86399;0,132118
20110711;0;3599;0,024687
20110711;3600;14399;1E-06
20110711;14400;17999;0,024687
20110711;18000;21599;0,033881
20110711;21600;25199;0,064649
20110711;25200;28799;0,071979
20110711;28800;32399;0,079447
20110711;32400;35999;0,043335
20110711;36000;39599;0,06773
20110711;39600;43199;0,072849
20110711;43200;46799;0,056239
20110711;46800;50399;0,040867
20110711;50400;53999;0,032968
20110711;54000;57599;0,036467
20110711;57600;61199;0,041768
20110711;61200;64799;0,019272
20110711;64800;68399;0,077533
20110711;68400;71999;0,392026
20110711;72000;75599;0,756434
20110711;75600;79199;0,484484
20110711;79200;82799;0,238402
20110711;82800;86399;0,229142
20110712;0;3599;0,043451
20110712;3600;14399;1E-06
20110712;14400;17999;0,043451
20110712;18000;21599;0,039839
20110712;21600;25199;0,088879
20110712;25200;28799;0,124134
20110712;28800;32399;0,063379
20110712;32400;35999;0,052271
20110712;36000;39599;0,120908
20110712;39600;43199;0,037729
20110712;43200;46799;0,055351
20110712;46800;50399;0,031871
20110712;50400;53999;0,013042
20110712;54000;57599;0,028829
20110712;57600;61199;0,007434
20110712;61200;64799;0,008601
20110712;64800;68399;0,165148
20110712;68400;71999;0,521572
20110712;72000;75599;0,189801
20110712;75600;79199;0,291349
20110712;79200;82799;0,200006
20110712;82800;86399;0,156826
20110713;0;3599;0,030373
20110713;3600;14399;1E-06
20110713;14400;17999;0,030373
20110713;18000;21599;0,02821
20110713;21600;25199;0,048329
20110713;25200;28799;0,089687
20110713;28800;32399;0,077622
20110713;32400;35999;0,066058
20110713;36000;39599;0,035497
20110713;39600;43199;0,054931
20110713;43200;46799;0,040461
20110713;46800;50399;0,026756
20110713;50400;53999;0,027573
20110713;54000;57599;0,033601
20110713;57600;61199;0,005237
20110713;61200;64799;0,017995
20110713;64800;68399;0,212597
20110713;68400;71999;0,889139
20110713;72000;75599;0,706567
20110713;75600;79199;0,470946
20110713;79200;82799;0,265778
20110713;82800;86399;0,237347
20110714;0;3599;0,044422
20110714;3600;14399;1E-06
20110714;14400;17999;0,044422
20110714;18000;21599;0,03043
20110714;21600;25199;0,059302
20110714;25200;28799;0,073382
20110714;28800;32399;0,054713
20110714;32400;35999;0,027287
20110714;36000;39599;0,06047
20110714;39600;43199;0,05144
20110714;43200;46799;0,034619
20110714;46800;50399;0,061832
20110714;50400;53999;0,048966
20110714;54000;57599;0,029816
20110714;57600;61199;0,015795
20110714;61200;64799;0,058667
20110714;64800;68399;0,303593
20110714;68400;71999;1,107742
20110714;72000;75599;1,436565
20110714;75600;79199;1,212213
20110714;79200;82799;0,538557
20110714;82800;86399;0,329998
20110715;0;3599;0,000913
20110715;3600;14399;1E-06
20110715;14400;17999;0,000913
20110715;18000;21599;0,00226
20110715;21600;25199;0,060842
20110715;25200;28799;0,087852
20110715;28800;32399;0,053137
20110715;32400;35999;0,018012
20110715;36000;39599;0,038482
20110715;39600;43199;0,020314
20110715;43200;46799;0,063124
20110715;46800;50399;0,029369
20110715;50400;53999;0,023739
20110715;54000;57599;0,046403
20110715;57600;61199;0,012998
20110715;61200;64799;0,023101
20110715;64800;68399;0,062788
20110715;68400;71999;0,057669
20110715;72000;75599;0,146819
20110715;75600;79199;0,112977
20110715;79200;82799;0,073975
20110715;82800;86399;0,066001
20110716;0;17999;1E-06
20110716;18000;21599;0,015402
20110716;21600;25199;0,041349
20110716;25200;28799;0,044613
20110716;28800;32399;0,005956
20110716;32400;35999;0,01479
20110716;36000;39599;0,062596
20110716;39600;43199;0,029395
20110716;43200;46799;0,058458
20110716;46800;50399;0,087237
20110716;50400;53999;0,067488
20110716;54000;57599;0,032034
20110716;57600;61199;0,027615
20110716;61200;64799;0,024763
20110716;64800;68399;0,03038
20110716;68400;71999;0,115106
20110716;72000;75599;0,246351
20110716;75600;79199;0,275914
20110716;79200;82799;0,074237
20110716;82800;86399;0,065729
20110717;0;3599;0,020341
20110717;3600;14399;1E-06
20110717;14400;17999;0,020341
20110717;18000;21599;0,041978
20110717;21600;25199;0,041336
20110717;25200;28799;0,132498
20110717;28800;32399;0,124764
20110717;32400;35999;0,040521
20110717;36000;39599;0,097286
20110717;39600;43199;0,127732
20110717;43200;46799;0,044098
20110717;46800;50399;0,025428
20110717;50400;53999;0,020839
20110717;54000;57599;0,017111
20110717;57600;61199;0,089942
20110717;61200;64799;0,04632
20110717;64800;68399;0,067339
20110717;68400;71999;0,049024
20110717;72000;75599;0,144975
20110717;75600;79199;0,18091
20110717;79200;82799;0,161881
20110717;82800;86399;0,147281
20110718;0;3599;0,013191
20110718;3600;14399;1E-06
20110718;14400;17999;0,013191
20110718;18000;21599;0,016941
20110718;21600;25199;0,034185
20110718;25200;28799;0,037159
20110718;28800;32399;0,096082
20110718;32400;35999;0,036714
20110718;36000;39599;0,06869
20110718;39600;43199;0,059469
20110718;43200;46799;0,077048
20110718;46800;50399;0,055798
20110718;50400;53999;0,043765
20110718;54000;57599;0,037626
20110718;57600;61199;0,039435
20110718;61200;64799;0,031066
20110718;64800;68399;0,150317
20110718;68400;71999;0,46149
20110718;72000;75599;0,68813
20110718;75600;79199;0,378836
20110718;79200;82799;0,224863
20110718;82800;86399;0,238519
20110719;0;3599;0,057736
20110719;3600;14399;1E-06
20110719;14400;17999;0,057736
20110719;18000;21599;0,051085
20110719;21600;25199;0,098169
20110719;25200;28799;0,122096
20110719;28800;32399;0,077629
20110719;32400;35999;0,04051
20110719;36000;39599;0,071294
20110719;39600;43199;0,047069
20110719;43200;46799;0,032778
20110719;46800;50399;0,020419
20110719;50400;53999;0,005217
20110719;54000;57599;0,031298
20110719;57600;61199;0,01111
20110719;61200;64799;0,024802
20110719;64800;68399;0,161591
20110719;68400;71999;0,430966
20110719;72000;75599;0,195822
20110719;75600;79199;0,337581
20110719;79200;82799;0,186135
20110719;82800;86399;0,211219
20110720;0;3599;0,028728
20110720;3600;14399;1E-06
20110720;14400;17999;0,028728
20110720;18000;21599;0,048591
20110720;21600;25199;0,056858
20110720;25200;28799;0,096427
20110720;28800;32399;0,10599
20110720;32400;35999;0,037976
20110720;36000;39599;0,052192
20110720;39600;43199;0,047193
20110720;43200;46799;0,022163
20110720;46800;50399;0,028521
20110720;50400;53999;0,034102
20110720;54000;57599;0,02896
20110720;57600;61199;0,016236
20110720;61200;64799;0,053184
20110720;64800;68399;0,243961
20110720;68400;71999;0,867504
20110720;72000;75599;0,715038
20110720;75600;79199;0,570081
20110720;79200;82799;0,245539
20110720;82800;86399;0,206579
20110721;0;3599;0,034643
20110721;3600;14399;1E-06
20110721;14400;17999;0,034643
20110721;18000;21599;0,015656
20110721;21600;25199;0,042582
20110721;25200;28799;0,06295
20110721;28800;32399;0,044343
20110721;32400;35999;0,011784
20110721;36000;39599;0,04554
20110721;39600;43199;0,047553
20110721;43200;46799;0,070978
20110721;46800;50399;0,093772
20110721;50400;53999;0,071148
20110721;54000;57599;0,052557
20110721;57600;61199;0,033723
20110721;61200;64799;0,081602
20110721;64800;68399;0,389666
20110721;68400;71999;1,164831
20110721;72000;75599;1,339571
20110721;75600;79199;1,168114
20110721;79200;82799;0,408615
20110721;82800;86399;0,270407
20110722;0;3599;0,020348
20110722;3600;14399;1E-06
20110722;14400;17999;0,020348
20110722;18000;21599;0,020722
20110722;21600;25199;0,052713
20110722;25200;28799;0,086426
20110722;28800;32399;0,060537
20110722;32400;35999;0,016135
20110722;36000;39599;0,036723
20110722;39600;43199;0,039262
20110722;43200;46799;0,068387
20110722;46800;50399;0,065692
20110722;50400;53999;0,029041
20100709;50400;53999;0,03396
20100709;54000;57599;0,091196
20100709;57600;61199;0,10089
20100709;61200;64799;0,121286
20100709;64800;68399;0,214193
20100709;68400;71999;0,238182
20100709;72000;75599;0,362553
20100709;75600;79199;0,319338
20100709;79200;82799;0,194056
20100709;82800;86399;0,165313
20100710;0;7199;0,10079
20100710;7200;14399;1E-06
20100710;14400;17999;0,004964
20100710;18000;21599;0,01614
20100710;21600;25199;0,028506
20100710;25200;28799;0,084292
20100710;28800;32399;0,047777
20100710;32400;35999;0,065443
20100710;36000;39599;0,022896
20100710;39600;43199;0,101577
20100710;43200;46799;0,059172
20100710;46800;50399;0,00748
20100710;50400;53999;0,080718
20100710;54000;57599;0,033985
20100710;57600;61199;0,084024
20100710;61200;64799;0,133073
20100710;64800;68399;0,111025
20100710;68400;71999;0,304555
20100710;72000;75599;0,342683
20100710;75600;79199;0,508359
20100710;79200;82799;0,345871
20100710;82800;86399;0,292322
20100711;0;3599;0,237498
20100711;3600;17999;1E-06
20100711;18000;21599;0,020561
20100711;21600;25199;0,104164
20100711;25200;28799;0,121911
20100711;28800;32399;0,14078
20100711;32400;35999;0,163292
20100711;36000;39599;0,071339
20100711;39600;43199;0,109711
20100711;43200;46799;0,04159
20100711;46800;50399;0,021617
20100711;50400;53999;0,035328
20100711;54000;57599;0,024729
20100711;57600;61199;0,089999
20100711;61200;64799;0,096557
20100711;64800;68399;0,097675
20100711;68400;71999;0,303541
20100711;72000;75599;0,083738
20100711;75600;79199;0,223587
20100711;79200;82799;0,12548
20100711;82800;86399;0,150522
20100712;0;14399;1E-06
20100712;14400;17999;0,017329
20100712;18000;21599;0,051368
20100712;21600;25199;0,041496
20100712;25200;28799;0,079329
20100712;28800;32399;0,0671
20100712;32400;35999;0,043154
20100712;36000;39599;0,056304
20100712;39600;43199;0,094386
20100712;43200;46799;0,072038
20100712;46800;50399;0,039788
20100712;50400;53999;0,016896
20100712;54000;57599;0,016694
20100712;57600;61199;0,01831
20100712;61200;64799;0,140768
20100712;64800;68399;0,151398
20100712;68400;71999;0,153107
20100712;72000;75599;0,688407
20100712;75600;79199;0,419237
20100712;79200;82799;0,180003
20100712;82800;86399;0,165899
20100713;0;3599;0,031632
20100713;3600;14399;1E-06
20100713;14400;17999;0,01352
20100713;18000;21599;0,045927
20100713;21600;25199;0,065835
20100713;25200;28799;0,051779
20100713;28800;32399;0,036876
20100713;32400;35999;0,000672
20100713;36000;39599;0,087048
20100713;39600;43199;0,063885
20100713;43200;46799;0,01874
20100713;46800;50399;0,012617
20100713;50400;53999;0,054
20100713;54000;57599;0,113158
20100713;57600;61199;0,095072
20100713;61200;64799;0,189371
20100713;64800;68399;0,259081
20100713;68400;71999;0,51413
20100713;72000;75599;0,798498
20100713;75600;79199;0,242177
20100713;79200;82799;0,186713
20100713;82800;86399;0,220603
20100714;0;3599;0,126474
20100714;3600;17999;1E-06
20100714;18000;21599;0,053555
20100714;21600;25199;0,072345
20100714;25200;28799;0,032017
20100714;28800;32399;0,009196
20100714;32400;35999;0,027391
20100714;36000;39599;0,095559
20100714;39600;43199;0,072878
20100714;43200;46799;0,059648
20100714;46800;50399;0,029626
20100714;50400;53999;0,058536
20100714;54000;57599;0,103532
20100714;57600;61199;0,077118
20100714;61200;64799;0,172041
20100714;64800;68399;0,188058
20100714;68400;71999;0,292581
20100714;72000;75599;0,859136
20100714;75600;79199;0,671855
20100714;79200;82799;0,322542
20100714;82800;86399;0,31488
20100715;0;3599;0,152324
20100715;3600;14399;1E-06
20100715;14400;17999;0,021154
20100715;18000;21599;0,049404
20100715;21600;25199;0,092462
20100715;25200;28799;0,037611
20100715;28800;32399;0,027511
20100715;32400;35999;0,039389
20100715;36000;39599;0,031204
20100715;39600;43199;0,052564
20100715;43200;46799;0,044048
20100715;46800;50399;0,016284
20100715;50400;53999;0,028869
20100715;54000;57599;0,058461
20100715;57600;61199;0,077938
20100715;61200;64799;0,157776
20100715;64800;68399;0,541277
20100715;68400;71999;1,189678
20100715;72000;75599;1,623613
20100715;75600;79199;1,167985
20100715;79200;82799;0,356168
20100715;82800;86399;0,226534
20100716;0;3599;0,154612
20100716;3600;14399;1E-06
20100716;14400;17999;0,051644
20100716;18000;21599;0,108035
20100716;21600;25199;0,051203
20100716;25200;28799;0,08005
20100716;28800;32399;0,046028
20100716;32400;35999;0,0127
20100716;36000;39599;0,059278
20100716;39600;43199;0,079846
20100716;43200;46799;0,028867
20100716;46800;50399;0,016299
20100716;50400;53999;0,026246
20100716;54000;57599;0,059354
20100716;57600;61199;0,082746
20100716;61200;64799;0,123072
20100716;64800;68399;0,197648
20100716;68400;71999;0,197962
20100716;72000;75599;0,408139
20100716;75600;79199;0,383138
20100716;79200;82799;0,188365
20100716;82800;86399;0,156131
20100717;0;7199;0,097854
20100717;7200;21599;1E-06
20100717;21600;25199;0,017423
20100717;25200;28799;0,082079
20100717;28800;32399;0,090081
20100717;32400;35999;0,104546
20100717;36000;39599;0,022585
20100717;39600;43199;0,101882
20100717;43200;46799;0,038102
20100717;46800;50399;0,024894
20100717;50400;53999;0,04481
20100717;54000;57599;0,029271
20100717;57600;61199;0,042819
20100717;61200;64799;0,086523
20100717;64800;68399;0,002632
20100717;68400;71999;0,197371
20100717;72000;75599;0,347874
20100717;75600;79199;0,441971
20100717;79200;82799;0,329525
20100717;82800;86399;0,266668
20100718;0;3599;0,230581
20100718;3600;17999;1E-06
20100718;18000;21599;0,021498
20100718;21600;25199;0,101977
20110722;54000;57599;0,02545
20110722;57600;61199;0,006105
20110722;61200;64799;0,020276
20110722;64800;68399;0,07147
20110722;68400;71999;0,069098
20110722;72000;75599;0,130356
20110722;75600;79199;0,071596
20110722;79200;82799;0,022075
20110722;82800;86399;0,024718
20110723;0;17999;1E-06
20110723;18000;21599;0,023469
20110723;21600;25199;0,033619
20110723;25200;28799;0,018709
20110723;28800;32399;0,011672
20110723;32400;35999;0,048664
20110723;36000;39599;0,096983
20110723;39600;43199;0,085334
20110723;43200;46799;0,07466
20110723;46800;50399;0,065631
20110723;50400;53999;0,076222
20110723;54000;57599;0,027046
20110723;57600;61199;0,023763
20110723;61200;64799;0,011571
20110723;64800;68399;0,045729
20110723;68400;71999;0,071514
20110723;72000;75599;0,181701
20110723;75600;79199;0,336171
20110723;79200;82799;0,114121
20110723;82800;86399;0,136585
20110724;0;3599;0,034418
20110724;3600;14399;1E-06
20110724;14400;17999;0,034418
20110724;18000;21599;0,068664
20110724;21600;25199;0,055374
20110724;25200;28799;0,146714
20110724;28800;32399;0,107394
20110724;32400;35999;0,047276
20110724;36000;39599;0,149104
20110724;39600;43199;0,125754
20110724;43200;46799;0,06475
20110724;46800;50399;0,04027
20110724;50400;53999;0,035533
20110724;54000;57599;0,004663
20110724;57600;61199;0,059148
20110724;61200;64799;0,039564
20110724;64800;68399;0,080981
20110724;68400;71999;0,055525
20110724;72000;75599;0,115377
20110724;75600;79199;0,123674
20110724;79200;82799;0,097283
20110724;82800;86399;0,103344
20110725;0;3599;0,023692
20110725;3600;14399;1E-06
20110725;14400;17999;0,023692
20110725;18000;21599;0,097477
20110725;21600;25199;0,107219
20110725;25200;28799;0,04099
20110725;28800;32399;0,101964
20110725;32400;35999;0,050543
20110725;36000;39599;0,092386
20110725;39600;43199;0,059089
20110725;43200;46799;0,074899
20110725;46800;50399;0,04339
20110725;50400;53999;0,03701
20110725;54000;57599;0,017045
20110725;57600;61199;0,009774
20110725;61200;64799;0,02956
20110725;64800;68399;0,163788
20110725;68400;71999;0,405692
20110725;72000;75599;0,609803
20110725;75600;79199;0,249583
20110725;79200;82799;0,157389
20110725;82800;86399;0,208718
20110726;0;3599;0,043572
20110726;3600;14399;1E-06
20110726;14400;17999;0,043572
20110726;18000;21599;0,060374
20110726;21600;25199;0,09328
20110726;25200;28799;0,104962
20110726;28800;32399;0,105305
20110726;32400;35999;0,076007
20110726;36000;39599;0,061903
20110726;39600;43199;0,055987
20110726;43200;46799;0,026558
20110726;46800;50399;0,023204
20110726;50400;53999;0,004577
20110726;54000;57599;0,030181
20110726;57600;61199;0,008934
20110726;61200;64799;0,030206
20110726;64800;68399;0,154335
20110726;68400;71999;0,345371
20110726;72000;75599;0,1752
20110726;75600;79199;0,392149
20110726;79200;82799;0,200993
20110726;82800;86399;0,199372
20110727;0;3599;0,020615
20110727;3600;14399;1E-06
20110727;14400;17999;0,020615
20110727;18000;21599;0,052081
20110727;21600;25199;0,037982
20110727;25200;28799;0,094819
20110727;28800;32399;0,112082
20110727;32400;35999;0,064043
20110727;36000;39599;0,063856
20110727;39600;43199;0,050393
20110727;43200;46799;0,056687
20110727;46800;50399;0,076019
20110727;50400;53999;0,044244
20110727;54000;57599;0,020821
20110727;57600;61199;0,015782
20110727;61200;64799;0,058662
20110727;64800;68399;0,303585
20110727;68400;71999;0,882689
20110727;72000;75599;0,76326
20110727;75600;79199;0,540914
20110727;79200;82799;0,290499
20110727;82800;86399;0,242477
20110728;0;3599;0,014793
20110728;3600;14399;1E-06
20110728;14400;17999;0,014793
20110728;18000;21599;0,010553
20110728;21600;25199;0,031793
20110728;25200;28799;0,027212
20110728;28800;32399;0,019756
20110728;32400;35999;0,031474
20110728;36000;39599;0,056767
20110728;39600;43199;0,009358
20110728;43200;46799;0,074966
20110728;46800;50399;0,093116
20110728;50400;53999;0,065757
20110728;54000;57599;0,044589
20110728;57600;61199;0,040051
20110728;61200;64799;0,065341
20110728;64800;68399;0,413622
20110728;68400;71999;1,083252
20110728;72000;75599;1,274831
20110728;75600;79199;1,048189
20110728;79200;82799;0,35218
20110728;82800;86399;0,216045
20110729;0;3599;0,020348
20110729;3600;14399;1E-06
20110729;14400;17999;0,020348
20110729;18000;21599;0,020722
20110729;21600;25199;0,052713
20110729;25200;28799;0,086426
20110729;28800;32399;0,060537
20110729;32400;35999;0,016135
20110729;36000;39599;0,036723
20110729;39600;43199;0,039262
20110729;43200;46799;0,068387
20110729;46800;50399;0,065692
20110729;50400;53999;0,029041
20110729;54000;57599;0,02545
20110729;57600;61199;0,006105
20110729;61200;64799;0,020276
20110729;64800;68399;0,07147
20110729;68400;71999;0,069098
20110729;72000;75599;0,130356
20110729;75600;79199;0,071596
20110729;79200;82799;0,022075
20110729;82800;86399;0,024718
20110730;0;17999;1E-06
20110730;18000;21599;0,023469
20110730;21600;25199;0,033619
20110730;25200;28799;0,018709
20110730;28800;32399;0,011672
20110730;32400;35999;0,048664
20110730;36000;39599;0,096983
20110730;39600;43199;0,085334
20110730;43200;46799;0,07466
20110730;46800;50399;0,065631
20110730;50400;53999;0,076222
20110730;54000;57599;0,027046
20110730;57600;61199;0,023763
20110730;61200;64799;0,011571
20110730;64800;68399;0,045729
20110730;68400;71999;0,071514
20110730;72000;75599;0,181701
20110730;75600;79199;0,336171
20110730;79200;82799;0,114121
20110730;82800;86399;0,136585
20110731;0;3599;0,034418
20110731;3600;14399;1E-06
20110731;14400;17999;0,034418
20110731;18000;21599;0,068664
20100718;25200;28799;0,122369
20100718;28800;32399;0,139934
20100718;32400;35999;0,11309
20100718;36000;39599;0,048326
20100718;39600;43199;0,09043
20100718;43200;46799;0,030263
20100718;46800;50399;0,012753
20100718;50400;53999;0,033004
20100718;54000;57599;0,004516
20100718;57600;61199;0,064764
20100718;61200;64799;0,118438
20100718;64800;68399;0,075342
20100718;68400;71999;0,245938
20100718;72000;75599;0,071583
20100718;75600;79199;0,208754
20100718;79200;82799;0,181136
20100718;82800;86399;0,16315
20100719;0;3599;0,017693
20100719;3600;14399;1E-06
20100719;14400;17999;0,017693
20100719;18000;21599;0,043583
20100719;21600;25199;0,036727
20100719;25200;28799;0,091299
20100719;28800;32399;0,049
20100719;32400;35999;0,03853
20100719;36000;39599;0,05036
20100719;39600;43199;0,059819
20100719;43200;46799;0,076024
20100719;46800;50399;0,050474
20100719;50400;53999;0,053982
20100719;54000;57599;0,035208
20100719;57600;61199;0,023093
20100719;61200;64799;0,13995
20100719;64800;68399;0,148165
20100719;68400;71999;0,099798
20100719;72000;75599;0,567423
20100719;75600;79199;0,31335
20100719;79200;82799;0,138588
20100719;82800;86399;0,1437
20100720;0;3599;0,031648
20100720;3600;14399;1E-06
20100720;14400;17999;0,008847
20100720;18000;21599;0,049343
20100720;21600;25199;0,078795
20100720;25200;28799;0,036164
20100720;28800;32399;0,030264
20100720;32400;35999;1E-06
20100720;36000;39599;0,06654
20100720;39600;43199;0,053539
20100720;43200;46799;0,015406
20100720;46800;50399;0,001698
20100720;50400;53999;0,055536
20100720;54000;57599;0,1044
20100720;57600;61199;0,123724
20100720;61200;64799;0,169885
20100720;64800;68399;0,224528
20100720;68400;71999;0,457376
20100720;72000;75599;0,775655
20100720;75600;79199;0,201739
20100720;79200;82799;0,202291
20100720;82800;86399;0,215933
20100721;0;3599;0,260537
20100721;3600;14399;1E-06
20100721;14400;17999;0,006513
20100721;18000;21599;0,025034
20100721;21600;25199;0,052571
20100721;25200;28799;0,025101
20100721;28800;32399;0,007191
20100721;32400;35999;0,023693
20100721;36000;39599;0,106724
20100721;39600;43199;0,08606
20100721;43200;46799;0,065843
20100721;46800;50399;0,055111
20100721;50400;53999;0,093036
20100721;54000;57599;0,14679
20100721;57600;61199;0,0857
20100721;61200;64799;0,12661
20100721;64800;68399;0,124693
20100721;68400;71999;0,277339
20100721;72000;75599;0,806736
20100721;75600;79199;0,707608
20100721;79200;82799;0,3154
20100721;82800;86399;0,279156
20100722;0;3599;0,104652
20100722;3600;14399;1E-06
20100722;14400;17999;0,017998
20100722;18000;21599;0,044401
20100722;21600;25199;0,109981
20100722;25200;28799;0,052052
20100722;28800;32399;0,018608
20100722;32400;35999;0,033246
20100722;36000;39599;0,029276
20100722;39600;43199;0,055264
20100722;43200;46799;0,040675
20100722;46800;50399;0,013436
20100722;50400;53999;0,068215
20100722;54000;57599;0,096798
20100722;57600;61199;0,047826
20100722;61200;64799;0,1435
20100722;64800;68399;0,507654
20100722;68400;71999;1,332032
20100722;72000;75599;1,660215
20100722;75600;79199;1,154787
20100722;79200;82799;0,286292
20100722;82800;86399;0,19161
20100723;0;3599;0,067524
20100723;3600;14399;1E-06
20100723;14400;17999;0,067524
20100723;18000;21599;0,099361
20100723;21600;25199;0,063471
20100723;25200;28799;0,060867
20100723;28800;32399;0,046058
20100723;32400;35999;0,087138
20100723;36000;39599;0,082159
20100723;39600;43199;0,142786
20100723;43200;46799;0,011842
20100723;46800;50399;0,028199
20100723;50400;53999;0,03896
20100723;54000;57599;0,077671
20100723;57600;61199;0,087522
20100723;61200;64799;0,125207
20100723;64800;68399;0,230555
20100723;68400;71999;0,223954
20100723;72000;75599;0,412623
20100723;75600;79199;0,432102
20100723;79200;82799;0,166958
20100723;82800;86399;0,074405
20100724;0;17999;1E-06
20100724;18000;21599;0,004728
20100724;21600;25199;0,027756
20100724;25200;28799;0,099727
20100724;28800;32399;0,131546
20100724;32400;35999;0,109383
20100724;36000;39599;0,030096
20100724;39600;43199;0,089942
20100724;43200;46799;0,007787
20100724;46800;50399;0,034659
20100724;50400;53999;0,026981
20100724;54000;57599;0,057834
20100724;57600;61199;0,078665
20100724;61200;64799;0,161567
20100724;64800;68399;0,065583
20100724;68400;71999;0,253467
20100724;72000;75599;0,387838
20100724;75600;79199;0,428679
20100724;79200;82799;0,236122
20100724;82800;86399;0,186611
20100725;0;3599;0,023482
20100725;3600;14399;1E-06
20100725;14400;17999;0,023482
20100725;18000;21599;0,044216
20100725;21600;25199;0,115208
20100725;25200;28799;0,064806
20100725;28800;32399;0,136768
20100725;32400;35999;0,12975
20100725;36000;39599;0,05487
20100725;39600;43199;0,124599
20100725;43200;46799;0,045239
